"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.","G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.","G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.","G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.","GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.","GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.","GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.","GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.","POP_TOT...População.total.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes."
"251630","Sumé","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","10814",,"14948",,"1",,"0",,"14948","10814"
"251630","Sumé","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","9996",,"15164",,"1",,"0",,"15164","9996"
"251630","Sumé","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","12644",,"16595",,"1",,"0",,"16595","12644"
"251630","Sumé","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","10031",,"15217",,"1",,"0",,"15217","10031"
"251630","Sumé","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","10572",,"14614",,"1",,"0",,"14614","10572"
"251640","Tacima","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4397",,"10330",,"1",,"2",,"10330","4397"
"251640","Tacima","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","4606",,"10822",,"1",,"2",,"10822","4606"
"251640","Tacima","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3500",,"8865",,"1",,"0",,"8865","3500"
"251640","Tacima","PB","1996","","",,,,,,,,,"9848","3525"
"251640","Tacima","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3409",,"8635",,"1",,"0",,"8635","3409"
"251640","Tacima","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3454",,"8750",,"1",,"0",,"8750","3454"
"251640","Tacima","PB","1995","","",,,,,,,,,"10082","3609"
"251640","Tacima","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3582",,"9074",,"1",,"0",,"9074","3582"
"251640","Tacima","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","4424",,"10394",,"1",,"2",,"10394","4424"
"251640","Tacima","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3456",,"9656",,"1",,"0",,"9656","3456"
"251640","Tacima","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4368",,"10262",,"1",,"2",,"10262","4368"
"251640","Tacima","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4157",,"9818",,"1",,"2",,"9818","4157"
"251640","Tacima","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","4574",,"10745",,"1",,"2",,"10745","4574"
"251640","Tacima","PB","1997","","",,,,,,,,,"9744","3488"
"251640","Tacima","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos","4540",,"10665",,"1",,"2",,"10665","4540"
"251640","Tacima","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4172",,"9854",,"1",,"2",,"9854","4172"
"251640","Tacima","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3425",,"9568",,"1",,"0",,"9568","3425"
"251640","Tacima","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3622",,"9174",,"1",,"0",,"9174","3622"
"251640","Tacima","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3706",,"9388",,"1",,"0",,"9388","3706"
"251640","Tacima","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3657",,"9264",,"1",,"0",,"9264","3657"
"251640","Tacima","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4043",,"9549",,"1",,"0",,"9549","4043"
"251650","Taperoá","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","9202",,"15376",,"1",,"0",,"15376","9202"
"251650","Taperoá","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7847",,"13153",,"1",,"0",,"13153","7847"
"251650","Taperoá","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","9091",,"15190",,"1",,"0",,"15190","9091"
"251650","Taperoá","PB","2014","[25165011] Prefeitura Municipal de Taperoá - PMT; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25165040] Prefeitura Municipal de Taperoá - PMT","Esgoto; Res Sólidos",,"9147",,"15284",,"1",,"0","15284","9147"
"251650","Taperoá","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7878",,"13205",,"1",,"0",,"13205","7878"
"251650","Taperoá","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25165040] Prefeitura Municipal de Taperoá - PMT","Água; Res Sólidos","8871",,"15236",,"1",,"0",,"15236","8871"
"251650","Taperoá","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8987",,"15016",,"1",,"0",,"15016","8987"
"251650","Taperoá","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8939",,"14936",,"1",,"0",,"14936","8939"
"251650","Taperoá","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7360",,"12924",,"1",,"0",,"12924","7360"
"251650","Taperoá","PB","1995","","",,,,,,,,,"15285","8704"
"251650","Taperoá","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7934",,"13299",,"1",,"0",,"13299","7934"
"251650","Taperoá","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8806",,"15124",,"1",,"0",,"15124","8806"
"251650","Taperoá","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8007",,"13421",,"1",,"0",,"13421","8007"
"251650","Taperoá","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8877",,"14833",,"1",,"0",,"14833","8877"
"251650","Taperoá","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8051",,"13495",,"1",,"0",,"13495","8051"
"251650","Taperoá","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7806",,"13085",,"1",,"0",,"13085","7806"
"251650","Taperoá","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7427",,"13042",,"1",,"0",,"13042","7427"
"251650","Taperoá","PB","1997","","",,,,,,,,,"13161","7495"
"251650","Taperoá","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8094",,"13568",,"1",,"0",,"13568","8094"
"251650","Taperoá","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8568",,"14715",,"1",,"0",,"14715","8568"
"251650","Taperoá","PB","1996","","",,,,,,,,,"14445","8226"
"251660","Tavares","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","6156",,"14021",,"1",,"0",,"14021","6156"
"251660","Tavares","PB","2015","[25166011] Prefeitura Municipal de Tavares - PMT; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25166040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSU","Esgoto; Água; Res Sólidos","6834","6834","14568","14568","1","1","0","0","14568","6834"
"251660","Tavares","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","5017",,"13584",,"1",,"0",,"13584","5017"
"251660","Tavares","PB","2014","[25166011] Prefeitura Municipal de Tavares - PMT; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25166040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSU","Esgoto; Água; Res Sólidos","6811","6811","14518","14518","1","1","0","0","14518","6811"
"251660","Tavares","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4810",,"13024",,"1",,"0",,"13024","4810"
"251660","Tavares","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","6329",,"14414",,"1",,"0",,"14414","6329"
"251660","Tavares","PB","1997","","",,,,,,,,,"13652","4528"
"251660","Tavares","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4983",,"13493",,"1",,"0",,"13493","4983"
"251660","Tavares","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4487",,"13529",,"1",,"0",,"13529","4487"
"251660","Tavares","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25166040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSU","Água; Res Sólidos","6361",,"14487",,"1",,"0",,"14487","6361"
"251660","Tavares","PB","1996","","",,,,,,,,,"13798","4576"
"251660","Tavares","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4873",,"13195",,"1",,"0",,"13195","4873"
"251660","Tavares","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4842",,"13109",,"1",,"0",,"13109","4842"
"251660","Tavares","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4446",,"13406",,"1",,"0",,"13406","4446"
"251660","Tavares","PB","1995","","",,,,,,,,,"14684","4870"
"251660","Tavares","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","6635",,"14143",,"1",,"0",,"14143","6635"
"251660","Tavares","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25166040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSU","Água; Res Sólidos","6787",,"14467",,"1",,"0",,"14467","6787"
"251660","Tavares","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4931",,"13350",,"1",,"0",,"13350","4931"
"251660","Tavares","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4958",,"13425",,"1",,"0",,"13425","4958"
"251660","Tavares","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","6653",,"14182",,"1",,"0",,"14182","6653"
"251660","Tavares","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25166040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSU","Água; Res Sólidos","6616",,"14103",,"1",,"0",,"14103","6616"
"251670","Teixeira","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","9155",,"14064",,"1",,"0",,"14064","9155"
"251670","Teixeira","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7832",,"11779",,"1",,"0",,"11779","7832"
"251670","Teixeira","PB","1996","","",,,,,,,,,"17732","9563"
"251670","Teixeira","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8908",,"13685",,"1",,"0",,"13685","8908"
"251670","Teixeira","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7029",,"13034",,"1",,"0",,"13034","7029"
"251670","Teixeira","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7778",,"11698",,"1",,"0",,"11698","7778"
"251670","Teixeira","PB","2012","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25167040] Secretaria de Obras e Serviços Urbanos - sosu","Água; Res Sólidos","9766",,"14352",,"1",,"0",,"14352","9766"
"251670","Teixeira","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7881",,"11852",,"1",,"0",,"11852","7881"
"251670","Teixeira","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25167040] Secretaria de Obras e Serviços Urbanos - sosu","Água; Res Sólidos","10190",,"14974",,"1",,"0",,"14974","10190"
"251670","Teixeira","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7009",,"12996",,"1",,"0",,"12996","7009"
"251670","Teixeira","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25167040] Secretaria de Obras e Serviços Urbanos - sosu","Água; Res Sólidos","10030",,"14739",,"1",,"0",,"14739","10030"
"251670","Teixeira","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8188",,"12314",,"1",,"0",,"12314","8188"
"251670","Teixeira","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25167040] Secretaria de Obras e Serviços Urbanos - sosu","Água; Res Sólidos","9228",,"14177",,"1",,"0",,"14177","9228"
"251670","Teixeira","PB","1997","","",,,,,,,,,"12958","6988"
"251670","Teixeira","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","9631",,"14153",,"1",,"0",,"14153","9631"
"251670","Teixeira","PB","1995","","",,,,,,,,,"18001","9708"
"251670","Teixeira","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8241",,"12393",,"1",,"0",,"12393","8241"
"251670","Teixeira","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8078",,"12149",,"1",,"0",,"12149","8078"
"251670","Teixeira","PB","2011","[25167011] Prefeitura Municipal de Teixeira - PMT; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25167040] Secretaria de Obras e Serviços Urbanos - sosu","Esgoto; Água; Res Sólidos","9700","9700","14255","14255","1","1","0","0","14255","9700"
"251670","Teixeira","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","7948",,"11953",,"1",,"0",,"11953","7948"
"251670","Teixeira","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25167040] Secretaria de Obras e Serviços Urbanos - sosu","Água; Res Sólidos","10111",,"14859",,"1",,"0",,"14859","10111"
"251675","Tenório","PB","2002","","",,,,,,,,,"2502","1291"
"251675","Tenório","PB","2004","","",,,,,,,,,"2543","1312"
"251675","Tenório","PB","2005","","",,,,,,,,,"2559","1320"
"251675","Tenório","PB","2000","","",,,,,,,,,"2473","1276"
"251675","Tenório","PB","2003","","",,,,,,,,,"2515","1298"
"251675","Tenório","PB","2001","","",,,,,,,,,"2490","1285"
"251675","Tenório","PB","2013","[25167511] Prefeitura Municipal de Tenório - PMT; [25167540] Prefeitura Municipal de Tenório - PMT","Água e Esgoto; Res Sólidos","1755","1755","2951","2951","1","1","0","0","2951","1755"
"251675","Tenório","PB","2009","","",,,,,,,,,"2921","1655"
"251675","Tenório","PB","1998","","",,,,,,,,,"2298","1186"
"251675","Tenório","PB","2007","","",,,,,,,,,"2806","1590"
"251675","Tenório","PB","2006","","",,,,,,,,,"2574","1328"
"251675","Tenório","PB","2011","","",,,,,,,,,"2840","1689"
"251675","Tenório","PB","2010","","",,,,,,,,,"2813","1673"
"251675","Tenório","PB","1999","","",,,,,,,,,"2290","1182"
"251675","Tenório","PB","2015","[25167511] Prefeitura Municipal de Tenório - PMT; [25167540] Prefeitura Municipal de Tenório - PMT","Água e Esgoto; Res Sólidos","1791","1791","3011","3011","1","1","0","0","3011","1791"
"251675","Tenório","PB","2008","","",,,,,,,,,"2882","1633"
"251675","Tenório","PB","2012","[25167511] Prefeitura Municipal de Tenório - PMT; [25167540] Prefeitura Municipal de Tenório - PMT","Água e Esgoto; Res Sólidos","1704","1704","2865","2865","1","1","0","0","2865","1704"
"251675","Tenório","PB","2014","[25167511] Prefeitura Municipal de Tenório - PMT; [25167540] Prefeitura Municipal de Tenório - PMT","Água e Esgoto; Res Sólidos","1773","1773","2981","2981","1","1","0","0","2981","1773"
"251675","Tenório","PB","1997","","",,,,,,,,,"2306","1190"
"251680","Triunfo","PB","1995","","",,,,,,,,,"10859","3439"
"251680","Triunfo","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3766",,"9132",,"1",,"0",,"9132","3766"
"251680","Triunfo","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3733",,"9053",,"1",,"0",,"9053","3733"
"251680","Triunfo","PB","2006","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3933",,"9537",,"1",,"0",,"9537","3933"
"251680","Triunfo","PB","1997","","",,,,,,,,,"9152","2898"
"251680","Triunfo","PB","1998","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","2947",,"9307",,"1",,"0",,"9307","2947"
"251680","Triunfo","PB","2014","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25168040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos","4407",,"9429",,"1",,"0",,"9429","4407"
"251680","Triunfo","PB","2003","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3816",,"9255",,"1",,"0",,"9255","3816"
"251680","Triunfo","PB","1996","","",,,,,,,,,"11324","3586"
"251680","Triunfo","PB","2009","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25168040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos","4468",,"9968",,"1",,"0",,"9968","4468"
"251680","Triunfo","PB","2015","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25168040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos","4415",,"9447",,"1",,"0",,"9447","4415"
"251680","Triunfo","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3790",,"9191",,"1",,"0",,"9191","3790"
"251680","Triunfo","PB","1999","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","2996",,"9462",,"1",,"0",,"9462","2996"
"251680","Triunfo","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25168040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos","4398",,"9410",,"1",,"0",,"9410","4398"
"251680","Triunfo","PB","2010","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4309",,"9220",,"1",,"0",,"9220","4309"
"251680","Triunfo","PB","2012","[25168011] Prefeitura Municipal de Triunfo - PMT; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25168040] Prefeitura Municipal de Triunfo - PMT","Esgoto; Água; Res Sólidos","4321","4321","9246","9246","1","1","0","0","9246","4321"
"251680","Triunfo","PB","2008","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4434",,"9891",,"1",,"0",,"9891","4434"
"251680","Triunfo","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3872",,"9389",,"1",,"0",,"9389","3872"
"251680","Triunfo","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4314",,"9624",,"1",,"0",,"9624","4314"
"251680","Triunfo","PB","2011","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","4315",,"9233",,"1",,"0",,"9233","4315"
"251680","Triunfo","PB","2005","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","3902",,"9463",,"1",,"0",,"9463","3902"
"251690","Uiraúna","PB","1995","","",,,,,,,,,"20032","10139"
"251690","Uiraúna","PB","2001","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8895",,"13603",,"1",,"0",,"13603","8895"
"251690","Uiraúna","PB","2004","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8760",,"13396",,"1",,"0",,"13396","8760"
"251690","Uiraúna","PB","1996","","",,,,,,,,,"19848","10046"
"251690","Uiraúna","PB","2002","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8869",,"13564",,"1",,"0",,"13564","8869"
"251690","Uiraúna","PB","2007","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","9991",,"14454",,"1",,"0",,"14454","9991"
"251690","Uiraúna","PB","2013","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25169040] PREFEITURA MUNICIPAL DE UIRAÚNA - PMU","Água; Res Sólidos","10688",,"15062",,"1",,"0",,"15062","10688"
"251690","Uiraúna","PB","2000","[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água","8946",,"13681",,"1",,"0",,"13681","8946"
