"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN014_RS...Taxa.de.cobertura.do.serviço.de.coleta.domiciliar.direta..porta.a.porta..da.população.urbana.do.município....","IN015_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.total.do.município....","IN016_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.urbana....","IN017_RS...Taxa.de.terceirização.do.serviço.de.coleta.de..rdo...rpu..em.relação.à.quantidade.coletada....","IN018_RS...Produtividade.média.dos.empregados.na.coleta..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.massa.coletada..Kg.empreg.dia.","IN019_RS...Taxa.de.empregados..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.população.urbana..empreg.1000.hab.","IN021_RS...Massa.coletada..rdo...rpu..per.capita.em.relação.à.população.urbana..Kg.hab.dia.","IN022_RS...Massa..rdo..coletada.per.capita.em.relação.à.população.atendida.com.serviço.de.coleta..Kg.hab.dia.","IN023_RS...Custo.unitário.médio.do.serviço.de.coleta..rdo...rpu...R..t.","IN024_RS...Incidência.do.custo.do.serviço.de.coleta..rdo...rpu..no.custo.total.do.manejo.de.rsu....","IN025_RS...Incidência.de..coletadores...motoristas..na.quantidade.total.de.empregados.no.manejo.de.rsu....","IN027_RS...Taxa.da.quantidade.total.coletada.de.resíduos.públicos..rpu..em.relação.à.quantidade.total.coletada.de.resíduos.sólidos.domésticos..rdo.....","IN028_RS...Massa.de.resíduos.domiciliares.e.públicos..rdo.rpu..coletada.per.capita.em.relação.à.população.total.atendida.pelo.serviço.de.coleta..Kg.habitante.dia."
"240840","Olho-D ÁGUA do Borges","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240840","Olho-D ÁGUA do Borges","RN","1996","","",,,,,,,,,,,,,
"240840","Olho-D ÁGUA do Borges","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240840","Olho-D ÁGUA do Borges","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240840","Olho-D ÁGUA do Borges","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240840","Olho-D ÁGUA do Borges","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240840","Olho-D ÁGUA do Borges","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24084040] Secretaria Municipal de Infraestrutura - SMI","Água; Res Sólidos","100","75.4","100","100","287.18","2.79","0.69","0.31",,,"60","125.35","0.69"
"240840","Olho-D ÁGUA do Borges","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2012","[24085011] Prefeitura Municipal de Ouro Branco - pmob; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB","Esgoto; Água; Res Sólidos","0","100","100","0","1171.46","1.84","1.85","0.7",,,"26.09","83.33","1.28"
"240850","Ouro Branco","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2015","[24085011] Prefeitura Municipal de Ouro Branco - pmob; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB","Esgoto; Água; Res Sólidos","26.65","43.11","47.38","12.5","91.28","4.15","0.32",,"150","26.18","45.16",,"0.52"
"240850","Ouro Branco","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","1997","","",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB","Água; Res Sólidos",,"66.7","100",,,"4.64",,,,,"100",,
"240850","Ouro Branco","RN","1995","","",,,,,,,,,,,,,
"240850","Ouro Branco","RN","1996","","",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2013","[24085011] Prefeitura Municipal de Ouro Branco - pmob; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB","Água; Res Sólidos","23.71","41.1","44.46","14.29","239.62","1.19","0.28",,"192","28.29","20",,"0.48"
"240850","Ouro Branco","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24085040] Municipio de Ouro Branco - PMOB","Água; Res Sólidos",,"69.3","100","0","766.77","1.53","1.01",,"0",,"38.46",,"1.01"
"240850","Ouro Branco","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240850","Ouro Branco","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","1995","","",,,,,,,,,,,,,
"240860","Paraná","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","1996","","",,,,,,,,,,,,,
"240860","Paraná","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240860","Paraná","RN","1997","","",,,,,,,,,,,,,
"240860","Paraná","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24086040] Prefeitura Municipal de Paraná - PMP","Água; Res Sólidos","100","100","100","0","766.77","3.44","2.26",,"80.56","93.1","42.86",,"0.47"
"240860","Paraná","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24086040] Prefeitura Municipal de Paraná - PMP","Água; Res Sólidos","100","100","100",,,,,,,,,,
"240870","Paraú","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24087040] SECRETARIA MUNICIPAL DE URBANISMO. OBRAS E TRANSPORTES - SMUOT","Água; Res Sólidos","100","86.42","100","0","1180.83","1.47","1.49",,,,"31.25",,"1.49"
"240870","Paraú","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","1997","","",,,,,,,,,,,,,
"240870","Paraú","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","1996","","",,,,,,,,,,,,,
"240870","Paraú","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","1995","","",,,,,,,,,,,,,
"240870","Paraú","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24087040] SECRETARIA MUNICIPAL DE URBANISMO. OBRAS E TRANSPORTES - SMUOT","Água; Res Sólidos","100","86.41","100","0","1219.17","1.48","1.55","0.97",,,"33.33","59","1.55"
"240870","Paraú","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240870","Paraú","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24087040] SECRETARIA MUNICIPAL DE URBANISMO. OBRAS E TRANSPORTES - SMUOT","Água; Res Sólidos","100","86.43","100","0","1258.79","1.49","1.6","1.06","81.22","57.13","33.33","51.54","1.6"
"240870","Paraú","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24087040] SECRETARIA MUNICIPAL DE URBANISMO. OBRAS E TRANSPORTES - SMUOT","Água; Res Sólidos","100","100","100","0","91.28","4.24","0.33",,,,"50",,"0.29"
"240880","Parazinho","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","1996","","",,,,,,,,,,,,,
"240880","Parazinho","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","1997","","",,,,,,,,,,,,,
"240880","Parazinho","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","1995","","",,,,,,,,,,,,,
"240880","Parazinho","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240880","Parazinho","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240890","Parelhas","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","1996","","",,,,,,,,,,,,,
"240890","Parelhas","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24089040] PREFEITURA MUNICIPAL DE PARELHAS - PMPARELHAS","Água e Esgoto; Res Sólidos","94.28","93.1","94.28","1.24",,"0","1.54","1.39","15.41","31.5","0","0","1.39"
"240890","Parelhas","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","1997","","",,,,,,,,,,,,,
"240890","Parelhas","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24089040] PREFEITURA MUNICIPAL DE PARELHAS - PMPARELHAS","Água e Esgoto; Res Sólidos",,"90","100","0","2760.38","0.52","1.24","1.05","24.38","32.43","15.52","10.2","1.16"
"240890","Parelhas","RN","1995","","",,,,,,,,,,,,,
"240890","Parelhas","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2013","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água e Esgoto",,,,,,,,,,,,,
"240890","Parelhas","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24089040] PREFEITURA MUNICIPAL DE PARELHAS - PMPARELHAS","Água e Esgoto; Res Sólidos","100","95.16","100","2.07","757.19","0.89","0.59",,"87.28","76.45","37.21",,"0.52"
"240910","Passa e Fica","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2009","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2008","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2007","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2015","[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24091040] PREFEITURA MUNICIPAL DE PASSA E FICA - PMPF","Esgoto; Água; Res Sólidos","94.79","100","100","0","276.04","2.6","0.61",,,,"51.28",,"0.37"
"240910","Passa e Fica","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2014","[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24091040] PREFEITURA MUNICIPAL DE PASSA E FICA - PMPF","Esgoto; Água; Res Sólidos","100","100","100","0","293.93","0.66","0.17","0.06","294.78","54.59","41.67","71.64","0.1"
"240910","Passa e Fica","RN","1996","","",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2012","[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24091040] PREFEITURA MUNICIPAL DE PASSA E FICA - PMPF","Esgoto; Água; Res Sólidos","100","100","100","0","527.16","1.71","0.77",,,,"52.17",,"0.47"
"240910","Passa e Fica","RN","1997","","",,,,,,,,,,,,,
"240910","Passa e Fica","RN","1999","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","2013","[24091011] Prefeitura Municipal de Passa e Fica - PMPeF; [24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Esgoto; Água",,,,,,,,,,,,,
"240910","Passa e Fica","RN","1995","","",,,,,,,,,,,,,
"240910","Passa e Fica","RN","1998","","",,,,,,,,,,,,,
"240920","Passagem","RN","2005","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2014","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24092040] SECRETARIA DE MEIO AMBIENTE E URBANISMO - SMAU","Água; Res Sólidos","55.64","65.42","63.59","0","138.45","4.77","0.57","0.36","381.88","100","85.71","0","0.36"
"240920","Passagem","RN","2000","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2003","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2004","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2006","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2010","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2015","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2001","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","1997","","",,,,,,,,,,,,,
"240920","Passagem","RN","2011","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","2012","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN; [24092040] SECRETARIA DE MEIO AMBIENTE E URBANISMO - SMAU","Água; Res Sólidos","100","100","100","60","18.26","5.82","0.11",,,,"100",,"0.05"
"240920","Passagem","RN","2002","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
"240920","Passagem","RN","1998","[24081000] Companhia de Águas e Esgotos do Rio Grande do Norte - CAERN","Água",,,,,,,,,,,,,
